order_id,order_date,customer_id,ship_mode,status,payment_method
ORD-00986,2026-04-30 20:52:00,CUST-0090,Second Class,Completed,COD
ORD-00987,2025-08-13 08:12:00,CUST-0266,Standard Class,Completed,Credit Card
ORD-00988,2025-04-10 08:50:00,CUST-0262,Standard Class,Completed,E-Wallet
ORD-00989,2025-11-11 10:43:00,CUST-0019,Second Class,Completed,Credit Card
ORD-00990,2025-05-03 18:00:00,CUST-0081,Second Class,Completed,Transfer Bank
ORD-00991,2025-05-22 20:25:00,CUST-0181,Second Class,Completed,COD
ORD-00992,2025-07-27 17:12:00,CUST-0266,Second Class,Completed,Transfer Bank
ORD-00993,2026-01-13 19:04:00,CUST-0047,Second Class,Completed,Credit Card
ORD-00994,2026-01-07 21:35:00,CUST-0299,Standard Class,Completed,Credit Card
ORD-00995,2025-06-27 21:17:00,CUST-0116,First Class,Completed,E-Wallet
ORD-00996,2025-08-21 14:36:00,CUST-0003,Standard Class,Completed,Credit Card
ORD-00997,2025-03-31 14:32:00,CUST-0055,First Class,Completed,Transfer Bank
ORD-00998,2025-09-15 12:21:00,CUST-0060,Standard Class,Completed,Credit Card
ORD-00999,2026-03-25 16:52:00,CUST-0295,Second Class,Completed,Credit Card
ORD-01000,2025-12-22 15:24:00,CUST-0289,Standard Class,Completed,COD
ORD-01001,2026-01-30 11:48:00,CUST-0174,Same Day,Completed,COD
ORD-01002,2025-12-15 15:57:00,CUST-0015,Standard Class,Completed,COD
ORD-01003,2025-03-01 12:04:00,CUST-0196,Standard Class,Completed,E-Wallet
ORD-01004,2025-12-13 19:14:00,CUST-0162,First Class,Returned,COD
ORD-01005,2026-05-05 13:33:00,CUST-0275,First Class,Completed,Transfer Bank
ORD-01006,2025-12-25 21:16:00,CUST-0128,First Class,Completed,Credit Card
ORD-01007,2025-02-17 14:43:00,CUST-0176,First Class,Completed,Transfer Bank
ORD-01008,2025-10-11 10:30:00,CUST-0161,Second Class,Completed,Credit Card
ORD-01009,2025-04-22 17:17:00,CUST-0094,Second Class,Completed,E-Wallet
ORD-01010,2025-09-13 19:12:00,CUST-0121,Standard Class,Completed,E-Wallet
ORD-01011,2026-03-23 12:13:00,CUST-0118,Standard Class,Completed,E-Wallet
ORD-01012,2026-03-04 11:53:00,CUST-0183,Standard Class,Completed,E-Wallet
ORD-01013,2026-02-03 09:07:00,CUST-0041,First Class,Completed,COD
ORD-01014,2025-11-11 08:48:00,CUST-0278,First Class,Completed,Transfer Bank
ORD-01015,2026-03-11 15:23:00,CUST-0162,Standard Class,Completed,COD
ORD-01016,2026-04-05 17:55:00,CUST-0141,Standard Class,Completed,COD
ORD-01017,2025-04-04 20:58:00,CUST-0262,Standard Class,Completed,Credit Card
ORD-01018,2025-07-23 11:48:00,CUST-0296,First Class,Completed,E-Wallet
ORD-01019,2025-01-28 16:51:00,CUST-0217,First Class,Cancelled,COD
ORD-01020,2026-04-27 16:02:00,CUST-0258,Standard Class,Completed,Credit Card
ORD-01021,2025-07-21 21:43:00,CUST-0090,Standard Class,Completed,COD
ORD-01022,2026-05-15 09:44:00,CUST-0266,Standard Class,Completed,COD
ORD-01023,2025-06-11 19:00:00,CUST-0007,Standard Class,Completed,E-Wallet
ORD-01024,2025-07-14 17:06:00,CUST-0167,Standard Class,Completed,Credit Card
ORD-01025,2025-11-10 21:16:00,CUST-0096,Standard Class,Completed,Credit Card
ORD-01026,2025-05-02 12:30:00,CUST-0176,Second Class,Completed,Credit Card
ORD-01027,2025-04-05 15:27:00,CUST-0108,Standard Class,Completed,COD
ORD-01028,2025-12-25 20:23:00,CUST-0187,Standard Class,Completed,COD
ORD-01029,2025-05-24 15:11:00,CUST-0293,Standard Class,Completed,E-Wallet
ORD-01030,2025-10-22 18:14:00,CUST-0052,Second Class,Completed,Credit Card
ORD-01031,2026-02-16 11:35:00,CUST-0222,Second Class,Completed,COD
ORD-01032,2025-04-11 10:51:00,CUST-0077,Standard Class,Completed,COD
ORD-01033,2026-02-17 08:11:00,CUST-0216,Standard Class,Completed,COD
ORD-01034,2025-03-10 21:40:00,CUST-0265,Standard Class,Completed,Credit Card
ORD-01035,2026-02-07 15:19:00,CUST-0129,Standard Class,Completed,Transfer Bank
ORD-01036,2025-07-23 09:44:00,CUST-0084,Standard Class,Completed,Transfer Bank
ORD-01037,2025-04-21 21:16:00,CUST-0244,Standard Class,Completed,Transfer Bank
ORD-01038,2025-08-19 19:21:00,CUST-0134,Second Class,Completed,Credit Card
ORD-01039,2025-07-04 16:35:00,CUST-0132,Standard Class,Completed,Credit Card
ORD-01040,2025-01-11 14:07:00,CUST-0180,Standard Class,Cancelled,E-Wallet
ORD-01041,2025-10-23 17:41:00,CUST-0276,Standard Class,Completed,E-Wallet
ORD-01042,2026-02-04 12:22:00,CUST-0167,Second Class,Completed,COD
ORD-01043,2026-02-01 19:28:00,CUST-0041,Standard Class,Completed,COD
ORD-01044,2025-11-11 12:29:00,CUST-0075,Standard Class,Completed,E-Wallet
ORD-01045,2025-11-24 20:59:00,CUST-0173,Second Class,Returned,COD
ORD-01046,2025-11-20 17:36:00,CUST-0208,Second Class,Completed,Transfer Bank
ORD-01047,2025-02-10 10:21:00,CUST-0117,Second Class,Completed,Credit Card
ORD-01048,2025-06-12 18:18:00,CUST-0137,Second Class,Completed,COD
ORD-01049,2025-05-19 15:49:00,CUST-0186,Standard Class,Completed,COD
ORD-01050,2025-07-31 10:11:00,CUST-0012,Second Class,Completed,E-Wallet
ORD-01051,2026-01-08 11:42:00,CUST-0129,Second Class,Completed,Transfer Bank
ORD-01052,2025-04-18 10:25:00,CUST-0053,First Class,Completed,Transfer Bank
ORD-01053,2025-02-02 15:35:00,CUST-0028,Standard Class,Completed,Transfer Bank
ORD-01054,2026-01-30 14:33:00,CUST-0043,Second Class,Completed,Transfer Bank
ORD-01055,2025-05-15 17:09:00,CUST-0044,Standard Class,Completed,COD
ORD-01056,2025-06-08 11:15:00,CUST-0146,Second Class,Completed,COD
ORD-01057,2025-11-17 10:08:00,CUST-0270,Standard Class,Completed,E-Wallet
ORD-01058,2025-01-15 08:42:00,CUST-0183,Standard Class,Completed,Credit Card
ORD-01059,2026-03-19 15:29:00,CUST-0277,Standard Class,Completed,Credit Card
ORD-01060,2025-10-08 15:08:00,CUST-0277,Standard Class,Completed,E-Wallet
ORD-01061,2025-10-30 17:29:00,CUST-0289,First Class,Completed,COD
ORD-01062,2025-09-26 18:40:00,CUST-0274,Standard Class,Completed,Credit Card
ORD-01063,2026-04-11 13:30:00,CUST-0277,Second Class,Completed,E-Wallet
ORD-01064,2026-02-17 09:28:00,CUST-0158,Standard Class,Completed,Credit Card
ORD-01065,2025-07-31 12:09:00,CUST-0156,Second Class,Completed,Transfer Bank
ORD-01066,2025-01-01 16:52:00,CUST-0070,Standard Class,Completed,Credit Card
ORD-01067,2025-05-27 15:34:00,CUST-0005,First Class,Completed,COD
ORD-01068,2026-04-30 20:30:00,CUST-0154,Second Class,Completed,Transfer Bank
ORD-01069,2026-01-28 14:51:00,CUST-0150,Standard Class,Completed,E-Wallet
ORD-01070,2026-02-12 08:35:00,CUST-0192,Second Class,Completed,E-Wallet
ORD-01071,2025-07-30 16:27:00,CUST-0203,Standard Class,Completed,E-Wallet
ORD-01072,2025-03-25 19:47:00,CUST-0200,Second Class,Completed,COD
ORD-01073,2025-04-23 12:05:00,CUST-0217,Standard Class,Completed,E-Wallet
ORD-01074,2025-09-22 20:51:00,CUST-0140,Second Class,Completed,Credit Card
ORD-01075,2025-11-29 19:34:00,CUST-0138,Standard Class,Completed,COD
ORD-01076,2025-04-07 21:04:00,CUST-0094,Standard Class,Completed,E-Wallet
ORD-01077,2025-05-29 09:40:00,CUST-0234,Standard Class,Completed,COD
ORD-01078,2025-05-20 19:39:00,CUST-0252,First Class,Completed,E-Wallet
ORD-01079,2025-06-14 08:09:00,CUST-0026,Standard Class,Completed,Transfer Bank
ORD-01080,2025-04-06 09:18:00,CUST-0138,First Class,Cancelled,E-Wallet
ORD-01081,2026-01-02 15:46:00,CUST-0005,First Class,Completed,E-Wallet
ORD-01082,2025-02-16 10:00:00,CUST-0253,Second Class,Completed,E-Wallet
ORD-01083,2025-06-25 14:19:00,CUST-0256,Standard Class,Cancelled,Credit Card
ORD-01084,2025-08-26 19:50:00,CUST-0017,Second Class,Completed,Credit Card
ORD-01085,2025-02-11 21:48:00,CUST-0075,First Class,Completed,Transfer Bank
ORD-01086,2025-05-17 20:25:00,CUST-0037,Standard Class,Completed,COD
ORD-01087,2025-04-03 11:57:00,CUST-0129,Second Class,Completed,COD
ORD-01088,2026-03-01 08:07:00,CUST-0128,Second Class,Completed,COD
ORD-01089,2026-01-30 15:15:00,CUST-0018,Standard Class,Completed,E-Wallet
ORD-01090,2025-08-24 19:49:00,CUST-0049,Standard Class,Returned,E-Wallet
ORD-01091,2025-08-31 14:43:00,CUST-0160,Second Class,Completed,Credit Card
ORD-01092,2025-03-23 18:46:00,CUST-0022,Standard Class,Completed,Transfer Bank
ORD-01093,2025-05-10 15:40:00,CUST-0153,Standard Class,Completed,E-Wallet
ORD-01094,2025-07-04 08:55:00,CUST-0112,Second Class,Completed,Transfer Bank
ORD-01095,2025-05-01 18:27:00,CUST-0167,Standard Class,Completed,Transfer Bank
ORD-01096,2025-03-27 20:17:00,CUST-0300,Standard Class,Completed,Transfer Bank
ORD-01097,2025-07-22 20:15:00,CUST-0005,Standard Class,Completed,Transfer Bank
ORD-01098,2025-10-25 20:44:00,CUST-0244,Standard Class,Completed,E-Wallet
ORD-01099,2025-07-10 20:05:00,CUST-0128,Standard Class,Completed,E-Wallet
ORD-01100,2025-09-13 09:43:00,CUST-0174,Standard Class,Completed,Transfer Bank
ORD-01101,2025-01-31 13:41:00,CUST-0079,Standard Class,Returned,Transfer Bank
ORD-01102,2025-03-06 15:14:00,CUST-0163,Standard Class,Completed,Credit Card
ORD-01103,2026-02-17 15:46:00,CUST-0099,Standard Class,Completed,Transfer Bank
ORD-01104,2025-12-19 14:22:00,CUST-0069,Standard Class,Completed,Credit Card
ORD-01105,2026-04-06 08:31:00,CUST-0225,Second Class,Completed,Credit Card
ORD-01106,2025-10-05 19:31:00,CUST-0098,Second Class,Completed,E-Wallet
ORD-01107,2025-10-06 13:20:00,CUST-0240,Second Class,Completed,Credit Card
ORD-01108,2026-03-21 21:38:00,CUST-0284,Standard Class,Completed,E-Wallet
ORD-01109,2025-02-05 16:09:00,CUST-0231,Second Class,Cancelled,Credit Card
ORD-01110,2026-02-24 12:34:00,CUST-0188,Standard Class,Completed,COD
ORD-01111,2025-01-01 20:40:00,CUST-0260,First Class,Returned,COD
ORD-01112,2026-01-11 10:56:00,CUST-0010,Standard Class,Completed,Credit Card
ORD-01113,2026-02-02 17:15:00,CUST-0165,Standard Class,Completed,Transfer Bank
ORD-01114,2025-12-04 16:52:00,CUST-0199,First Class,Completed,E-Wallet
ORD-01115,2025-09-26 18:31:00,CUST-0283,Standard Class,Completed,E-Wallet
ORD-01116,2025-11-10 12:20:00,CUST-0210,Standard Class,Returned,Credit Card
ORD-01117,2025-02-26 09:33:00,CUST-0035,Standard Class,Completed,Transfer Bank
ORD-01118,2026-03-04 10:11:00,CUST-0017,Standard Class,Completed,E-Wallet
ORD-01119,2025-02-24 15:12:00,CUST-0051,Second Class,Completed,Transfer Bank
ORD-01120,2025-10-20 18:53:00,CUST-0199,Standard Class,Completed,COD
ORD-01121,2025-09-27 17:44:00,CUST-0132,Second Class,Completed,Transfer Bank
ORD-01122,2025-07-07 11:38:00,CUST-0037,Second Class,Completed,Transfer Bank
ORD-01123,2026-04-22 11:41:00,CUST-0252,Standard Class,Completed,Transfer Bank
ORD-01124,2025-08-28 20:40:00,CUST-0032,Standard Class,Completed,Credit Card
ORD-01125,2025-10-13 19:56:00,CUST-0213,First Class,Completed,Credit Card
ORD-01126,2026-02-11 19:03:00,CUST-0137,Second Class,Completed,Transfer Bank
ORD-01127,2026-01-11 09:53:00,CUST-0156,First Class,Completed,Transfer Bank
ORD-01128,2026-04-29 11:33:00,CUST-0050,First Class,Completed,Transfer Bank
ORD-01129,2026-01-07 11:34:00,CUST-0198,Standard Class,Completed,E-Wallet
ORD-01130,2025-04-09 16:42:00,CUST-0128,Second Class,Returned,E-Wallet
ORD-01131,2025-10-13 19:35:00,CUST-0213,Standard Class,Completed,Transfer Bank
ORD-01132,2026-01-28 18:36:00,CUST-0184,Standard Class,Completed,COD
ORD-01133,2025-12-26 18:27:00,CUST-0054,Standard Class,Completed,E-Wallet
ORD-01134,2026-02-10 10:35:00,CUST-0206,Standard Class,Completed,Credit Card
ORD-01135,2025-12-03 10:34:00,CUST-0227,Standard Class,Completed,Credit Card
ORD-01136,2026-04-08 13:35:00,CUST-0167,Standard Class,Cancelled,Credit Card
ORD-01137,2025-07-31 20:40:00,CUST-0221,Standard Class,Completed,Credit Card
ORD-01138,2025-11-08 11:36:00,CUST-0280,Standard Class,Completed,E-Wallet
ORD-01139,2025-07-12 20:35:00,CUST-0131,Standard Class,Completed,Credit Card
ORD-01140,2026-05-08 15:28:00,CUST-0204,Standard Class,Completed,Transfer Bank
ORD-01141,2026-01-07 08:18:00,CUST-0009,Second Class,Completed,E-Wallet
ORD-01142,2026-04-01 12:00:00,CUST-0154,Standard Class,Completed,E-Wallet
ORD-01143,2025-04-20 21:20:00,CUST-0012,Second Class,Completed,Credit Card
ORD-01144,2026-04-16 16:32:00,CUST-0285,First Class,Completed,E-Wallet
ORD-01145,2025-02-18 08:29:00,CUST-0183,Standard Class,Completed,E-Wallet
ORD-01146,2025-03-12 12:23:00,CUST-0299,Standard Class,Completed,E-Wallet
ORD-01147,2025-04-30 12:51:00,CUST-0154,Standard Class,Returned,Transfer Bank
ORD-01148,2025-10-20 14:36:00,CUST-0112,First Class,Completed,Transfer Bank
ORD-01149,2026-01-06 13:50:00,CUST-0248,Standard Class,Completed,E-Wallet
ORD-01150,2025-09-07 21:57:00,CUST-0296,Standard Class,Completed,Transfer Bank
ORD-01151,2025-11-01 18:19:00,CUST-0020,First Class,Completed,COD
ORD-01152,2025-02-10 20:03:00,CUST-0172,Standard Class,Returned,Credit Card
ORD-01153,2026-03-27 21:27:00,CUST-0214,Standard Class,Completed,Transfer Bank
ORD-01154,2026-03-22 20:14:00,CUST-0006,Second Class,Completed,COD
ORD-01155,2025-01-28 12:33:00,CUST-0022,Standard Class,Completed,Credit Card
ORD-01156,2025-10-04 17:09:00,CUST-0168,Standard Class,Completed,E-Wallet
ORD-01157,2025-03-20 08:43:00,CUST-0202,Standard Class,Completed,COD
ORD-01158,2026-01-21 17:36:00,CUST-0259,Standard Class,Completed,Transfer Bank
ORD-01159,2025-04-24 14:18:00,CUST-0202,Second Class,Completed,E-Wallet
ORD-01160,2025-03-09 13:05:00,CUST-0244,Standard Class,Completed,Transfer Bank
ORD-01161,2025-10-08 14:16:00,CUST-0044,Standard Class,Completed,COD
ORD-01162,2025-09-14 14:49:00,CUST-0067,Standard Class,Completed,E-Wallet
ORD-01163,2025-09-04 16:12:00,CUST-0250,Second Class,Completed,COD
ORD-01164,2025-11-30 17:12:00,CUST-0288,First Class,Cancelled,E-Wallet
ORD-01165,2025-05-05 09:17:00,CUST-0221,Standard Class,Completed,Credit Card
ORD-01166,2025-12-17 17:05:00,CUST-0058,Standard Class,Cancelled,COD
ORD-01167,2025-08-05 13:22:00,CUST-0098,Same Day,Completed,Credit Card
ORD-01168,2025-06-26 17:41:00,CUST-0013,Standard Class,Completed,Credit Card
ORD-01169,2025-03-28 13:39:00,CUST-0227,Standard Class,Completed,E-Wallet
ORD-01170,2025-08-14 08:59:00,CUST-0120,Standard Class,Completed,E-Wallet
ORD-01171,2025-12-17 13:09:00,CUST-0044,Second Class,Completed,Transfer Bank
ORD-01172,2026-01-14 08:15:00,CUST-0076,Standard Class,Completed,Credit Card
ORD-01173,2025-01-08 13:44:00,CUST-0057,Standard Class,Completed,Credit Card
ORD-01174,2025-08-19 15:01:00,CUST-0170,Standard Class,Completed,E-Wallet
ORD-01175,2026-01-14 16:13:00,CUST-0105,Standard Class,Completed,Credit Card
ORD-01176,2025-10-08 15:39:00,CUST-0073,Standard Class,Completed,Transfer Bank
ORD-01177,2025-07-12 17:57:00,CUST-0270,Standard Class,Completed,Transfer Bank
ORD-01178,2025-05-11 10:03:00,CUST-0146,Standard Class,Completed,E-Wallet
ORD-01179,2026-02-09 19:39:00,CUST-0139,Standard Class,Completed,Transfer Bank
ORD-01180,2025-08-27 18:00:00,CUST-0035,Standard Class,Completed,COD
ORD-01181,2025-12-05 12:42:00,CUST-0185,Standard Class,Completed,Transfer Bank
ORD-01182,2025-01-10 12:55:00,CUST-0198,First Class,Completed,E-Wallet
ORD-01183,2025-07-14 16:45:00,CUST-0051,Standard Class,Completed,Credit Card
ORD-01184,2025-09-06 21:38:00,CUST-0273,Standard Class,Completed,Transfer Bank
ORD-01185,2025-04-06 11:32:00,CUST-0235,Standard Class,Completed,Transfer Bank
ORD-01186,2025-01-21 11:59:00,CUST-0272,Standard Class,Completed,Credit Card
ORD-01187,2025-06-20 15:25:00,CUST-0081,Second Class,Completed,Transfer Bank
ORD-01188,2025-06-27 18:22:00,CUST-0182,Second Class,Completed,Credit Card
ORD-01189,2025-05-01 16:17:00,CUST-0032,Standard Class,Completed,Credit Card
ORD-01190,2026-03-26 14:56:00,CUST-0016,Standard Class,Completed,Credit Card
ORD-01191,2025-04-26 10:21:00,CUST-0202,Standard Class,Completed,E-Wallet
ORD-01192,2025-02-14 19:24:00,CUST-0267,Second Class,Completed,E-Wallet
ORD-01193,2025-08-02 11:36:00,CUST-0079,Standard Class,Completed,COD
ORD-01194,2026-05-12 12:58:00,CUST-0169,Standard Class,Completed,COD
ORD-01195,2025-10-05 10:13:00,CUST-0071,Second Class,Completed,E-Wallet
ORD-01196,2026-03-18 10:19:00,CUST-0269,Standard Class,Completed,E-Wallet
ORD-01197,2025-08-09 20:09:00,CUST-0290,Standard Class,Completed,E-Wallet
ORD-01198,2025-06-12 09:35:00,CUST-0273,Standard Class,Completed,Transfer Bank
ORD-01199,2025-04-05 13:53:00,CUST-0075,First Class,Completed,Transfer Bank
ORD-01200,2026-01-27 13:56:00,CUST-0212,First Class,Completed,COD
