item_id,order_id,product_id,quantity,unit_price,cost_price,discount
ITM-001305,ORD-00748,PROD-001,1,150000,95000,0.0
ITM-001306,ORD-00749,PROD-019,1,110000,60000,0.05
ITM-001307,ORD-00750,PROD-021,1,85000,42000,0.0
ITM-001308,ORD-00751,PROD-014,3,185000,100000,0.05
ITM-001309,ORD-00751,PROD-007,2,200000,120000,0.1
ITM-001310,ORD-00752,PROD-023,1,45000,20000,0.0
ITM-001311,ORD-00752,PROD-008,1,280000,175000,0.0
ITM-001312,ORD-00752,PROD-011,1,75000,35000,0.0
ITM-001313,ORD-00753,PROD-008,2,280000,175000,0.1
ITM-001314,ORD-00754,PROD-022,1,125000,68000,0.1
ITM-001315,ORD-00755,PROD-011,1,75000,35000,0.0
ITM-001316,ORD-00756,PROD-009,1,250000,140000,0.0
ITM-001317,ORD-00756,PROD-012,1,165000,90000,0.0
ITM-001318,ORD-00757,PROD-014,1,185000,100000,0.0
ITM-001319,ORD-00757,PROD-019,1,110000,60000,0.0
ITM-001320,ORD-00758,PROD-017,1,50000,22000,0.05
ITM-001321,ORD-00758,PROD-015,2,135000,70000,0.0
ITM-001322,ORD-00758,PROD-002,1,450000,280000,0.2
ITM-001323,ORD-00759,PROD-019,2,110000,60000,0.0
ITM-001324,ORD-00760,PROD-015,1,135000,70000,0.15
ITM-001325,ORD-00760,PROD-002,1,450000,280000,0.0
ITM-001326,ORD-00761,PROD-004,2,120000,70000,0.0
ITM-001327,ORD-00762,PROD-020,3,65000,32000,0.0
ITM-001328,ORD-00762,PROD-021,5,85000,42000,0.0
ITM-001329,ORD-00763,PROD-013,1,220000,125000,0.0
ITM-001330,ORD-00764,PROD-025,1,95000,50000,0.05
ITM-001331,ORD-00765,PROD-023,1,45000,20000,0.0
ITM-001332,ORD-00765,PROD-014,3,185000,100000,0.0
ITM-001333,ORD-00766,PROD-006,1,35000,15000,0.0
ITM-001334,ORD-00767,PROD-009,2,250000,140000,0.1
ITM-001335,ORD-00767,PROD-023,2,45000,20000,0.0
ITM-001336,ORD-00768,PROD-014,2,185000,100000,0.0
ITM-001337,ORD-00768,PROD-018,1,95000,48000,0.0
ITM-001338,ORD-00768,PROD-008,1,280000,175000,0.0
ITM-001339,ORD-00769,PROD-013,2,220000,125000,0.0
ITM-001340,ORD-00770,PROD-006,1,35000,15000,0.0
ITM-001341,ORD-00770,PROD-019,1,110000,60000,0.0
ITM-001342,ORD-00771,PROD-016,1,175000,95000,0.0
ITM-001343,ORD-00771,PROD-003,2,350000,210000,0.05
ITM-001344,ORD-00771,PROD-015,2,135000,70000,0.0
ITM-001345,ORD-00772,PROD-009,2,250000,140000,0.05
ITM-001346,ORD-00773,PROD-010,3,85000,45000,0.0
ITM-001347,ORD-00773,PROD-006,2,35000,15000,0.0
ITM-001348,ORD-00773,PROD-024,2,36000,18000,0.2
ITM-001349,ORD-00774,PROD-007,1,200000,120000,0.0
ITM-001350,ORD-00774,PROD-006,1,35000,15000,0.0
ITM-001351,ORD-00774,PROD-017,1,50000,22000,0.0
ITM-001352,ORD-00774,PROD-018,1,95000,48000,0.15
ITM-001353,ORD-00775,PROD-023,1,45000,20000,0.0
ITM-001354,ORD-00775,PROD-025,1,95000,50000,0.1
ITM-001355,ORD-00775,PROD-020,1,65000,32000,0.05
ITM-001356,ORD-00776,PROD-008,1,280000,175000,0.0
ITM-001357,ORD-00777,PROD-012,1,165000,90000,0.05
ITM-001358,ORD-00778,PROD-015,1,135000,70000,0.0
ITM-001359,ORD-00778,PROD-002,1,450000,280000,0.0
ITM-001360,ORD-00779,PROD-023,1,45000,20000,0.1
ITM-001361,ORD-00779,PROD-016,1,175000,95000,0.2
ITM-001362,ORD-00780,PROD-010,1,85000,45000,0.05
ITM-001363,ORD-00780,PROD-015,1,135000,70000,0.0
ITM-001364,ORD-00781,PROD-016,1,175000,95000,0.05
ITM-001365,ORD-00781,PROD-012,5,165000,90000,0.0
ITM-001366,ORD-00781,PROD-004,1,120000,70000,0.0
ITM-001367,ORD-00782,PROD-025,1,95000,50000,0.0
ITM-001368,ORD-00783,PROD-013,1,220000,125000,0.0
ITM-001369,ORD-00783,PROD-014,1,185000,100000,0.05
ITM-001370,ORD-00784,PROD-004,3,120000,70000,0.05
ITM-001371,ORD-00785,PROD-017,2,50000,22000,0.05
ITM-001372,ORD-00786,PROD-017,1,50000,22000,0.0
ITM-001373,ORD-00786,PROD-008,2,280000,175000,0.0
ITM-001374,ORD-00787,PROD-011,3,75000,35000,0.0
ITM-001375,ORD-00787,PROD-017,1,50000,22000,0.1
ITM-001376,ORD-00787,PROD-020,1,65000,32000,0.05
ITM-001377,ORD-00788,PROD-003,1,350000,210000,0.05
ITM-001378,ORD-00789,PROD-001,2,150000,95000,0.1
ITM-001379,ORD-00789,PROD-024,1,36000,18000,0.15
ITM-001380,ORD-00789,PROD-018,1,95000,48000,0.0
ITM-001381,ORD-00790,PROD-008,2,280000,175000,0.0
ITM-001382,ORD-00791,PROD-011,2,75000,35000,0.0
ITM-001383,ORD-00792,PROD-002,2,450000,280000,0.05
ITM-001384,ORD-00793,PROD-006,2,35000,15000,0.0
ITM-001385,ORD-00794,PROD-025,2,95000,50000,0.05
ITM-001386,ORD-00795,PROD-012,2,165000,90000,0.0
ITM-001387,ORD-00796,PROD-011,2,75000,35000,0.05
ITM-001388,ORD-00797,PROD-005,1,1800000,1350000,0.0
ITM-001389,ORD-00798,PROD-021,1,85000,42000,0.0
ITM-001390,ORD-00798,PROD-020,2,65000,32000,0.0
ITM-001391,ORD-00799,PROD-007,5,200000,120000,0.15
ITM-001392,ORD-00799,PROD-022,2,125000,68000,0.05
ITM-001393,ORD-00800,PROD-010,2,85000,45000,0.1
ITM-001394,ORD-00800,PROD-009,1,250000,140000,0.0
ITM-001395,ORD-00801,PROD-016,1,175000,95000,0.0
ITM-001396,ORD-00801,PROD-004,2,120000,70000,0.1
ITM-001397,ORD-00801,PROD-011,2,75000,35000,0.15
ITM-001398,ORD-00802,PROD-008,2,280000,175000,0.0
ITM-001399,ORD-00803,PROD-010,2,85000,45000,0.15
ITM-001400,ORD-00803,PROD-004,3,120000,70000,0.0
ITM-001401,ORD-00804,PROD-006,1,35000,15000,0.0
ITM-001402,ORD-00804,PROD-016,2,175000,95000,0.1
ITM-001403,ORD-00804,PROD-005,3,1800000,1350000,0.2
ITM-001404,ORD-00805,PROD-009,1,250000,140000,0.15
ITM-001405,ORD-00806,PROD-007,1,200000,120000,0.0
ITM-001406,ORD-00807,PROD-009,1,250000,140000,0.15
ITM-001407,ORD-00807,PROD-018,2,95000,48000,0.0
ITM-001408,ORD-00808,PROD-024,2,36000,18000,0.0
ITM-001409,ORD-00809,PROD-021,1,85000,42000,0.1
ITM-001410,ORD-00810,PROD-004,1,120000,70000,0.1
ITM-001411,ORD-00811,PROD-005,1,1800000,1350000,0.05
ITM-001412,ORD-00811,PROD-020,1,65000,32000,0.0
ITM-001413,ORD-00812,PROD-025,1,95000,50000,0.0
ITM-001414,ORD-00812,PROD-004,1,120000,70000,0.0
ITM-001415,ORD-00812,PROD-003,2,350000,210000,0.05
ITM-001416,ORD-00813,PROD-023,1,45000,20000,0.0
ITM-001417,ORD-00813,PROD-003,1,350000,210000,0.0
ITM-001418,ORD-00814,PROD-009,1,250000,140000,0.0
ITM-001419,ORD-00815,PROD-021,2,85000,42000,0.0
ITM-001420,ORD-00816,PROD-011,1,75000,35000,0.0
ITM-001421,ORD-00816,PROD-008,1,280000,175000,0.0
ITM-001422,ORD-00817,PROD-008,1,280000,175000,0.05
ITM-001423,ORD-00818,PROD-007,1,200000,120000,0.0
ITM-001424,ORD-00818,PROD-001,1,150000,95000,0.0
ITM-001425,ORD-00819,PROD-012,3,165000,90000,0.0
ITM-001426,ORD-00820,PROD-008,2,280000,175000,0.1
ITM-001427,ORD-00820,PROD-011,1,75000,35000,0.05
ITM-001428,ORD-00821,PROD-005,1,1800000,1350000,0.0
ITM-001429,ORD-00821,PROD-015,1,135000,70000,0.05
ITM-001430,ORD-00822,PROD-004,1,120000,70000,0.0
ITM-001431,ORD-00823,PROD-009,5,250000,140000,0.05
ITM-001432,ORD-00823,PROD-004,5,120000,70000,0.0
ITM-001433,ORD-00823,PROD-011,1,75000,35000,0.0
ITM-001434,ORD-00824,PROD-009,2,250000,140000,0.0
ITM-001435,ORD-00824,PROD-024,2,36000,18000,0.05
ITM-001436,ORD-00825,PROD-016,5,175000,95000,0.0
ITM-001437,ORD-00825,PROD-011,1,75000,35000,0.1
ITM-001438,ORD-00826,PROD-022,1,125000,68000,0.05
ITM-001439,ORD-00827,PROD-012,5,165000,90000,0.0
ITM-001440,ORD-00827,PROD-006,5,35000,15000,0.2
ITM-001441,ORD-00828,PROD-024,1,36000,18000,0.05
ITM-001442,ORD-00828,PROD-011,1,75000,35000,0.0
ITM-001443,ORD-00828,PROD-022,2,125000,68000,0.15
ITM-001444,ORD-00828,PROD-021,1,85000,42000,0.0
ITM-001445,ORD-00829,PROD-006,1,35000,15000,0.15
ITM-001446,ORD-00830,PROD-025,2,95000,50000,0.0
ITM-001447,ORD-00831,PROD-021,1,85000,42000,0.0
ITM-001448,ORD-00831,PROD-015,1,135000,70000,0.0
ITM-001449,ORD-00831,PROD-006,1,35000,15000,0.0
ITM-001450,ORD-00832,PROD-015,3,135000,70000,0.0
ITM-001451,ORD-00833,PROD-023,1,45000,20000,0.0
ITM-001452,ORD-00834,PROD-023,1,45000,20000,0.1
ITM-001453,ORD-00835,PROD-019,1,110000,60000,0.0
ITM-001454,ORD-00835,PROD-006,2,35000,15000,0.2
ITM-001455,ORD-00836,PROD-019,3,110000,60000,0.05
ITM-001456,ORD-00837,PROD-025,5,95000,50000,0.0
ITM-001457,ORD-00837,PROD-001,2,150000,95000,0.0
ITM-001458,ORD-00838,PROD-016,1,175000,95000,0.05
ITM-001459,ORD-00838,PROD-020,5,65000,32000,0.1
ITM-001460,ORD-00839,PROD-001,3,150000,95000,0.0
ITM-001461,ORD-00840,PROD-020,3,65000,32000,0.0
ITM-001462,ORD-00840,PROD-022,1,125000,68000,0.0
ITM-001463,ORD-00840,PROD-025,3,95000,50000,0.0
ITM-001464,ORD-00841,PROD-002,1,450000,280000,0.0
ITM-001465,ORD-00842,PROD-009,1,250000,140000,0.05
ITM-001466,ORD-00843,PROD-010,1,85000,45000,0.1
ITM-001467,ORD-00843,PROD-003,2,350000,210000,0.0
ITM-001468,ORD-00844,PROD-010,1,85000,45000,0.0
ITM-001469,ORD-00845,PROD-008,1,280000,175000,0.05
ITM-001470,ORD-00846,PROD-006,2,35000,15000,0.15
ITM-001471,ORD-00847,PROD-004,1,120000,70000,0.0
ITM-001472,ORD-00847,PROD-021,2,85000,42000,0.15
ITM-001473,ORD-00848,PROD-011,2,75000,35000,0.0
ITM-001474,ORD-00848,PROD-004,1,120000,70000,0.0
ITM-001475,ORD-00849,PROD-020,1,65000,32000,0.1
ITM-001476,ORD-00850,PROD-016,2,175000,95000,0.0
ITM-001477,ORD-00850,PROD-022,1,125000,68000,0.0
ITM-001478,ORD-00851,PROD-001,1,150000,95000,0.0
ITM-001479,ORD-00852,PROD-020,5,65000,32000,0.05
ITM-001480,ORD-00852,PROD-013,1,220000,125000,0.1
ITM-001481,ORD-00853,PROD-010,5,85000,45000,0.0
ITM-001482,ORD-00853,PROD-018,1,95000,48000,0.0
ITM-001483,ORD-00854,PROD-010,3,85000,45000,0.05
ITM-001484,ORD-00854,PROD-017,1,50000,22000,0.0
ITM-001485,ORD-00855,PROD-008,1,280000,175000,0.1
ITM-001486,ORD-00855,PROD-014,5,185000,100000,0.0
ITM-001487,ORD-00855,PROD-017,2,50000,22000,0.0
ITM-001488,ORD-00855,PROD-006,1,35000,15000,0.0
ITM-001489,ORD-00856,PROD-023,1,45000,20000,0.05
ITM-001490,ORD-00857,PROD-018,1,95000,48000,0.05
ITM-001491,ORD-00857,PROD-008,2,280000,175000,0.05
ITM-001492,ORD-00857,PROD-007,2,200000,120000,0.0
ITM-001493,ORD-00858,PROD-020,1,65000,32000,0.05
ITM-001494,ORD-00859,PROD-012,2,165000,90000,0.05
ITM-001495,ORD-00859,PROD-010,5,85000,45000,0.1
ITM-001496,ORD-00860,PROD-009,1,250000,140000,0.0
ITM-001497,ORD-00860,PROD-007,2,200000,120000,0.0
ITM-001498,ORD-00860,PROD-011,1,75000,35000,0.0
ITM-001499,ORD-00861,PROD-003,2,350000,210000,0.0
ITM-001500,ORD-00861,PROD-001,3,150000,95000,0.1
ITM-001501,ORD-00862,PROD-016,5,175000,95000,0.0
ITM-001502,ORD-00862,PROD-023,2,45000,20000,0.0
ITM-001503,ORD-00863,PROD-023,2,45000,20000,0.0
ITM-001504,ORD-00864,PROD-025,1,95000,50000,0.0
ITM-001505,ORD-00864,PROD-004,1,120000,70000,0.0
ITM-001506,ORD-00865,PROD-022,1,125000,68000,0.0
ITM-001507,ORD-00865,PROD-025,2,95000,50000,0.0
ITM-001508,ORD-00866,PROD-022,2,125000,68000,0.0
ITM-001509,ORD-00866,PROD-011,1,75000,35000,0.0
ITM-001510,ORD-00867,PROD-017,2,50000,22000,0.1
ITM-001511,ORD-00868,PROD-019,2,110000,60000,0.1
ITM-001512,ORD-00868,PROD-009,2,250000,140000,0.0
ITM-001513,ORD-00869,PROD-023,2,45000,20000,0.0
ITM-001514,ORD-00870,PROD-007,5,200000,120000,0.0
ITM-001515,ORD-00870,PROD-018,3,95000,48000,0.05
ITM-001516,ORD-00870,PROD-010,1,85000,45000,0.0
ITM-001517,ORD-00871,PROD-018,1,95000,48000,0.0
ITM-001518,ORD-00872,PROD-007,3,200000,120000,0.0
ITM-001519,ORD-00873,PROD-022,1,125000,68000,0.0
ITM-001520,ORD-00874,PROD-020,1,65000,32000,0.1
ITM-001521,ORD-00875,PROD-023,2,45000,20000,0.0
ITM-001522,ORD-00876,PROD-013,2,220000,125000,0.05
ITM-001523,ORD-00877,PROD-005,3,1800000,1350000,0.05
ITM-001524,ORD-00878,PROD-003,1,350000,210000,0.1
ITM-001525,ORD-00878,PROD-013,1,220000,125000,0.05
ITM-001526,ORD-00878,PROD-007,1,200000,120000,0.05
ITM-001527,ORD-00879,PROD-003,1,350000,210000,0.0
ITM-001528,ORD-00880,PROD-017,1,50000,22000,0.05
ITM-001529,ORD-00881,PROD-022,1,125000,68000,0.15
ITM-001530,ORD-00882,PROD-023,1,45000,20000,0.0
ITM-001531,ORD-00883,PROD-016,1,175000,95000,0.05
ITM-001532,ORD-00884,PROD-020,3,65000,32000,0.1
ITM-001533,ORD-00885,PROD-015,1,135000,70000,0.2
ITM-001534,ORD-00885,PROD-006,1,35000,15000,0.1
ITM-001535,ORD-00886,PROD-012,2,165000,90000,0.2
ITM-001536,ORD-00887,PROD-013,1,220000,125000,0.0
ITM-001537,ORD-00888,PROD-002,3,450000,280000,0.0
ITM-001538,ORD-00888,PROD-010,1,85000,45000,0.15
ITM-001539,ORD-00889,PROD-016,2,175000,95000,0.0
ITM-001540,ORD-00889,PROD-001,2,150000,95000,0.0
ITM-001541,ORD-00890,PROD-021,1,85000,42000,0.0
ITM-001542,ORD-00891,PROD-020,1,65000,32000,0.2
ITM-001543,ORD-00891,PROD-014,2,185000,100000,0.0
ITM-001544,ORD-00891,PROD-003,1,350000,210000,0.05
ITM-001545,ORD-00892,PROD-014,1,185000,100000,0.05
ITM-001546,ORD-00893,PROD-021,1,85000,42000,0.0
ITM-001547,ORD-00893,PROD-011,1,75000,35000,0.1
ITM-001548,ORD-00894,PROD-021,1,85000,42000,0.0
ITM-001549,ORD-00894,PROD-019,1,110000,60000,0.05
ITM-001550,ORD-00895,PROD-010,2,85000,45000,0.0
ITM-001551,ORD-00895,PROD-007,1,200000,120000,0.0
ITM-001552,ORD-00895,PROD-008,5,280000,175000,0.0
ITM-001553,ORD-00896,PROD-016,3,175000,95000,0.0
ITM-001554,ORD-00896,PROD-014,3,185000,100000,0.0
ITM-001555,ORD-00896,PROD-020,2,65000,32000,0.05
ITM-001556,ORD-00897,PROD-011,1,75000,35000,0.0
ITM-001557,ORD-00898,PROD-003,2,350000,210000,0.05
ITM-001558,ORD-00898,PROD-016,1,175000,95000,0.0
ITM-001559,ORD-00899,PROD-023,2,45000,20000,0.0
ITM-001560,ORD-00900,PROD-025,1,95000,50000,0.0
ITM-001561,ORD-00901,PROD-017,1,50000,22000,0.0
ITM-001562,ORD-00902,PROD-003,2,350000,210000,0.05
ITM-001563,ORD-00903,PROD-023,5,45000,20000,0.0
ITM-001564,ORD-00904,PROD-001,5,150000,95000,0.0
ITM-001565,ORD-00905,PROD-007,1,200000,120000,0.05
ITM-001566,ORD-00905,PROD-003,2,350000,210000,0.15
ITM-001567,ORD-00905,PROD-021,2,85000,42000,0.0
ITM-001568,ORD-00905,PROD-019,2,110000,60000,0.0
ITM-001569,ORD-00906,PROD-001,1,150000,95000,0.05
ITM-001570,ORD-00906,PROD-010,1,85000,45000,0.0
ITM-001571,ORD-00907,PROD-022,1,125000,68000,0.0
ITM-001572,ORD-00908,PROD-014,1,185000,100000,0.0
ITM-001573,ORD-00908,PROD-013,2,220000,125000,0.2
ITM-001574,ORD-00908,PROD-020,1,65000,32000,0.0
ITM-001575,ORD-00909,PROD-007,1,200000,120000,0.0
ITM-001576,ORD-00910,PROD-022,1,125000,68000,0.0
ITM-001577,ORD-00910,PROD-012,1,165000,90000,0.05
ITM-001578,ORD-00911,PROD-022,2,125000,68000,0.0
ITM-001579,ORD-00911,PROD-006,1,35000,15000,0.0
ITM-001580,ORD-00912,PROD-020,2,65000,32000,0.0
ITM-001581,ORD-00912,PROD-013,1,220000,125000,0.0
ITM-001582,ORD-00912,PROD-017,1,50000,22000,0.0
ITM-001583,ORD-00913,PROD-010,1,85000,45000,0.0
ITM-001584,ORD-00913,PROD-019,1,110000,60000,0.0
ITM-001585,ORD-00914,PROD-004,1,120000,70000,0.0
ITM-001586,ORD-00914,PROD-002,2,450000,280000,0.0
ITM-001587,ORD-00915,PROD-015,1,135000,70000,0.0
ITM-001588,ORD-00915,PROD-012,2,165000,90000,0.1
ITM-001589,ORD-00915,PROD-020,1,65000,32000,0.0
ITM-001590,ORD-00916,PROD-020,1,65000,32000,0.05
ITM-001591,ORD-00916,PROD-019,3,110000,60000,0.0
ITM-001592,ORD-00917,PROD-025,2,95000,50000,0.0
ITM-001593,ORD-00917,PROD-005,2,1800000,1350000,0.05
ITM-001594,ORD-00918,PROD-015,1,135000,70000,0.1
ITM-001595,ORD-00918,PROD-017,2,50000,22000,0.0
ITM-001596,ORD-00919,PROD-024,2,36000,18000,0.0
ITM-001597,ORD-00919,PROD-009,1,250000,140000,0.0
ITM-001598,ORD-00920,PROD-010,5,85000,45000,0.0
ITM-001599,ORD-00921,PROD-004,1,120000,70000,0.1
ITM-001600,ORD-00922,PROD-016,2,175000,95000,0.0
ITM-001601,ORD-00923,PROD-018,1,95000,48000,0.0
ITM-001602,ORD-00923,PROD-024,1,36000,18000,0.1
ITM-001603,ORD-00924,PROD-015,3,135000,70000,0.0
ITM-001604,ORD-00924,PROD-009,3,250000,140000,0.0
ITM-001605,ORD-00924,PROD-019,1,110000,60000,0.0
ITM-001606,ORD-00925,PROD-010,1,85000,45000,0.05
ITM-001607,ORD-00926,PROD-011,1,75000,35000,0.0
ITM-001608,ORD-00926,PROD-021,3,85000,42000,0.05
ITM-001609,ORD-00926,PROD-012,1,165000,90000,0.0
ITM-001610,ORD-00927,PROD-025,3,95000,50000,0.05
ITM-001611,ORD-00927,PROD-007,1,200000,120000,0.0
ITM-001612,ORD-00928,PROD-019,1,110000,60000,0.1
ITM-001613,ORD-00928,PROD-009,3,250000,140000,0.0
ITM-001614,ORD-00928,PROD-016,3,175000,95000,0.1
ITM-001615,ORD-00929,PROD-020,1,65000,32000,0.05
ITM-001616,ORD-00930,PROD-022,2,125000,68000,0.0
ITM-001617,ORD-00930,PROD-018,2,95000,48000,0.1
ITM-001618,ORD-00930,PROD-005,2,1800000,1350000,0.0
ITM-001619,ORD-00931,PROD-024,5,36000,18000,0.15
ITM-001620,ORD-00932,PROD-006,1,35000,15000,0.05
ITM-001621,ORD-00932,PROD-002,2,450000,280000,0.2
ITM-001622,ORD-00933,PROD-020,3,65000,32000,0.0
ITM-001623,ORD-00934,PROD-018,2,95000,48000,0.0
ITM-001624,ORD-00934,PROD-008,1,280000,175000,0.05
ITM-001625,ORD-00935,PROD-015,1,135000,70000,0.05
ITM-001626,ORD-00935,PROD-002,1,450000,280000,0.05
ITM-001627,ORD-00936,PROD-007,1,200000,120000,0.05
ITM-001628,ORD-00936,PROD-025,1,95000,50000,0.05
ITM-001629,ORD-00936,PROD-011,2,75000,35000,0.0
ITM-001630,ORD-00937,PROD-018,2,95000,48000,0.0
ITM-001631,ORD-00938,PROD-019,2,110000,60000,0.0
ITM-001632,ORD-00939,PROD-025,1,95000,50000,0.15
ITM-001633,ORD-00939,PROD-018,2,95000,48000,0.0
ITM-001634,ORD-00939,PROD-002,1,450000,280000,0.05
ITM-001635,ORD-00939,PROD-007,2,200000,120000,0.1
ITM-001636,ORD-00940,PROD-016,2,175000,95000,0.0
ITM-001637,ORD-00941,PROD-020,3,65000,32000,0.0
ITM-001638,ORD-00942,PROD-010,1,85000,45000,0.0
ITM-001639,ORD-00943,PROD-016,5,175000,95000,0.2
ITM-001640,ORD-00944,PROD-006,1,35000,15000,0.0
ITM-001641,ORD-00945,PROD-017,2,50000,22000,0.0
ITM-001642,ORD-00946,PROD-013,3,220000,125000,0.05
ITM-001643,ORD-00946,PROD-019,1,110000,60000,0.0
ITM-001644,ORD-00947,PROD-025,2,95000,50000,0.0
ITM-001645,ORD-00947,PROD-003,3,350000,210000,0.0
ITM-001646,ORD-00948,PROD-004,1,120000,70000,0.0
ITM-001647,ORD-00949,PROD-024,1,36000,18000,0.0
ITM-001648,ORD-00950,PROD-019,5,110000,60000,0.05
ITM-001649,ORD-00950,PROD-021,2,85000,42000,0.0
ITM-001650,ORD-00950,PROD-016,1,175000,95000,0.15
ITM-001651,ORD-00951,PROD-012,1,165000,90000,0.0
ITM-001652,ORD-00951,PROD-001,2,150000,95000,0.05
ITM-001653,ORD-00951,PROD-004,1,120000,70000,0.05
ITM-001654,ORD-00952,PROD-020,1,65000,32000,0.1
ITM-001655,ORD-00953,PROD-024,1,36000,18000,0.05
ITM-001656,ORD-00954,PROD-010,1,85000,45000,0.05
ITM-001657,ORD-00954,PROD-002,1,450000,280000,0.0
ITM-001658,ORD-00955,PROD-016,1,175000,95000,0.05
ITM-001659,ORD-00956,PROD-012,5,165000,90000,0.2
ITM-001660,ORD-00956,PROD-018,1,95000,48000,0.0
ITM-001661,ORD-00956,PROD-006,2,35000,15000,0.0
ITM-001662,ORD-00957,PROD-025,2,95000,50000,0.0
ITM-001663,ORD-00957,PROD-007,2,200000,120000,0.1
ITM-001664,ORD-00958,PROD-023,1,45000,20000,0.05
ITM-001665,ORD-00959,PROD-024,2,36000,18000,0.0
ITM-001666,ORD-00959,PROD-002,1,450000,280000,0.05
ITM-001667,ORD-00959,PROD-014,5,185000,100000,0.15
ITM-001668,ORD-00959,PROD-025,3,95000,50000,0.0
ITM-001669,ORD-00960,PROD-004,1,120000,70000,0.0
ITM-001670,ORD-00961,PROD-014,5,185000,100000,0.0
ITM-001671,ORD-00961,PROD-018,5,95000,48000,0.1
ITM-001672,ORD-00962,PROD-008,3,280000,175000,0.0
ITM-001673,ORD-00963,PROD-013,1,220000,125000,0.0
ITM-001674,ORD-00963,PROD-008,1,280000,175000,0.05
ITM-001675,ORD-00964,PROD-015,1,135000,70000,0.05
ITM-001676,ORD-00965,PROD-024,1,36000,18000,0.0
ITM-001677,ORD-00965,PROD-013,1,220000,125000,0.15
ITM-001678,ORD-00965,PROD-019,2,110000,60000,0.2
ITM-001679,ORD-00966,PROD-001,1,150000,95000,0.05
ITM-001680,ORD-00966,PROD-015,3,135000,70000,0.2
ITM-001681,ORD-00967,PROD-021,1,85000,42000,0.0
ITM-001682,ORD-00968,PROD-012,3,165000,90000,0.0
ITM-001683,ORD-00968,PROD-009,1,250000,140000,0.1
ITM-001684,ORD-00969,PROD-007,2,200000,120000,0.0
ITM-001685,ORD-00969,PROD-014,1,185000,100000,0.0
ITM-001686,ORD-00969,PROD-020,1,65000,32000,0.0
ITM-001687,ORD-00970,PROD-017,1,50000,22000,0.2
ITM-001688,ORD-00970,PROD-009,1,250000,140000,0.0
ITM-001689,ORD-00971,PROD-007,2,200000,120000,0.0
ITM-001690,ORD-00971,PROD-019,1,110000,60000,0.1
ITM-001691,ORD-00971,PROD-006,1,35000,15000,0.0
ITM-001692,ORD-00972,PROD-022,5,125000,68000,0.0
ITM-001693,ORD-00973,PROD-009,1,250000,140000,0.0
ITM-001694,ORD-00973,PROD-021,1,85000,42000,0.0
ITM-001695,ORD-00974,PROD-012,1,165000,90000,0.1
ITM-001696,ORD-00974,PROD-019,2,110000,60000,0.0
ITM-001697,ORD-00975,PROD-022,1,125000,68000,0.0
ITM-001698,ORD-00975,PROD-023,1,45000,20000,0.0
ITM-001699,ORD-00975,PROD-004,1,120000,70000,0.1
ITM-001700,ORD-00976,PROD-012,2,165000,90000,0.0
ITM-001701,ORD-00976,PROD-008,2,280000,175000,0.05
ITM-001702,ORD-00977,PROD-009,2,250000,140000,0.15
ITM-001703,ORD-00977,PROD-003,2,350000,210000,0.05
ITM-001704,ORD-00978,PROD-001,3,150000,95000,0.0
ITM-001705,ORD-00978,PROD-007,1,200000,120000,0.05
ITM-001706,ORD-00979,PROD-024,1,36000,18000,0.05
ITM-001707,ORD-00980,PROD-002,1,450000,280000,0.0
ITM-001708,ORD-00980,PROD-024,2,36000,18000,0.0
ITM-001709,ORD-00981,PROD-017,1,50000,22000,0.0
ITM-001710,ORD-00981,PROD-008,1,280000,175000,0.1
ITM-001711,ORD-00981,PROD-010,1,85000,45000,0.0
ITM-001712,ORD-00981,PROD-024,1,36000,18000,0.0
ITM-001713,ORD-00982,PROD-023,5,45000,20000,0.05
ITM-001714,ORD-00983,PROD-019,2,110000,60000,0.0
ITM-001715,ORD-00983,PROD-014,2,185000,100000,0.05
ITM-001716,ORD-00984,PROD-003,1,350000,210000,0.0
ITM-001717,ORD-00984,PROD-011,2,75000,35000,0.0
ITM-001718,ORD-00985,PROD-017,3,50000,22000,0.0
ITM-001719,ORD-00985,PROD-001,2,150000,95000,0.0
ITM-001720,ORD-00985,PROD-002,1,450000,280000,0.0
ITM-001721,ORD-00985,PROD-011,1,75000,35000,0.0
ITM-001722,ORD-00986,PROD-016,2,175000,95000,0.0
ITM-001723,ORD-00986,PROD-004,1,120000,70000,0.1
ITM-001724,ORD-00986,PROD-020,2,65000,32000,0.0
ITM-001725,ORD-00987,PROD-013,1,220000,125000,0.0
ITM-001726,ORD-00987,PROD-001,2,150000,95000,0.0
ITM-001727,ORD-00987,PROD-012,2,165000,90000,0.0
ITM-001728,ORD-00988,PROD-011,1,75000,35000,0.0
ITM-001729,ORD-00989,PROD-013,1,220000,125000,0.05
ITM-001730,ORD-00990,PROD-004,3,120000,70000,0.0
ITM-001731,ORD-00991,PROD-004,2,120000,70000,0.0
ITM-001732,ORD-00992,PROD-022,2,125000,68000,0.0
ITM-001733,ORD-00993,PROD-018,1,95000,48000,0.0
ITM-001734,ORD-00994,PROD-009,1,250000,140000,0.1
ITM-001735,ORD-00995,PROD-007,3,200000,120000,0.05
ITM-001736,ORD-00996,PROD-020,1,65000,32000,0.05
ITM-001737,ORD-00997,PROD-021,2,85000,42000,0.0
ITM-001738,ORD-00997,PROD-020,1,65000,32000,0.0
ITM-001739,ORD-00997,PROD-015,1,135000,70000,0.0
ITM-001740,ORD-00998,PROD-019,1,110000,60000,0.0
